,0.004,0.027,G,18.1,0.5,0.4,129,,
1,0.033,-8.769,G,14.8,1.2,1.1,146,,
,0.036,10.531,G,16.5,0.7,0.3,64,,
1,0.006,-19.614,G,13.6,1.2,0.6,171,,
1,0.005,4.486,G,16.2,0.6,0.5,54,,
,0.021,42.191,G,14.7,0.8,0.3,44,,
1,0.006,-42.222,G,16.3,0.7,0.6,55,,
,0.025,-0.348,G,15.8,0.6,0.5,54,,
,0.008,8.310,G,14.5,1.0,0.8,88,,
,0.020,14.574,G,15.0,1.2,0.6,124,,
,0.005,-0.044,G,15.6,0.8,0.4,111,,
,0.003,-7.843,G,15.4,0.9,0.7,128,,
1,0.003,0.031,G,15.6,0.6,0.3,47,,
1,0.011,12.790,G,14.2,1.6,1.3,6,,
,-0.013,-27.501,G,15.5,1.3,0.4,4,,
,0.009,14.702,G,14.9,0.8,0.6,70,,
2,0.014,9.377,G,14.2,0.7,0.4,127,,
,0.006,7.749,G,,0.3,0.3,160,,
,-0.000,-9.282,G,15.6,1.4,0.6,154,,
,0.008,9.305,G,14.0,0.8,0.8,80,,
,-0.001,-24.197,G,14.6,0.9,0.6,125,,
1,0.013,-0.015,G,15.8,0.7,0.6,31,,
,0.005,2.957,G,15.2,1.2,0.6,77,,
,0.005,0.124,G,15.1,0.9,0.3,138,,
,0.003,4.429,G,14.2,1.0,0.6,108,,
,-0.003,-17.352,G,16.0,0.7,0.3,14,,
,0.011,17.285,G,15.2,0.7,0.5,44,,
1,0.007,-15.726,G,16.2,0.6,0.6,53,,
,0.009,11.296,G,15.7,0.9,0.8,30,,
,-0.000,-4.996,G,9.2,1.7,0.5,110,,
,0.026,-5.644,G,15.3,0.8,0.6,165,,
,0.002,-0.030,G,15.3,1.2,0.6,63,,
,-0.000,-2.938,G,15.5,0.8,0.6,27,,
,0.029,46.345,HII,12.5,0.3,,,,
,0.000,0.193,HII,14.8,0.7,0.6,,,
,0.000,-0.058,HII,18.4,0.5,0.5,,,
1,0.017,-0.268,HII,,0.4,,,,
2,-0.020,-31.310,G,14.7,1.1,0.7,23,,
2,-0.003,-14.125,G,14.3,1.2,0.9,5,,
,0.017,45.573,HII,14.2,0.5,,,,
,0.005,0.018,HII,11.4,0.3,,,,
,0.058,-44.091,G,15.7,0.7,0.7,46,,
,0.016,14.056,G,15.4,0.7,0.5,6,,
1,0.023,-15.604,G,15.2,0.8,0.4,58,,
,0.040,28.840,G,13.8,1.8,0.6,45,,
,0.000,-30.277,G,14.4,1.3,0.4,82,,
,0.009,20.500,G,14.9,0.9,0.5,137,,
3,0.039,6.449,G,14.8,1.2,0.2,66,,
1,0.003,-0.096,G,14.9,1.5,1.3,105,,
1,0.007,-17.489,G,15.9,0.7,0.5,140,,
,0.009,-1.701,G,14.2,1.4,0.8,28,,
,0.001,-4.611,G,14.9,1.3,0.9,85,,
,0.037,23.756,G,14.3,0.9,0.5,67,,
